,name,url,xml_url,release_date,status,description
252,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"March 09, 2020",Feature,"Feature
Runtime version 2.1 for AI Platform Prediction is now available.
Runtime version 2.1 is the first runtime version to support TensorFlow 2 for online and batch prediction. Specifically, this runtime version includes TensorFlow 2.1.0. Review the updated guide to exporting TensorFlow SavedModels for use with AI Platform Prediction for details about exporting compatible models by using TensorFlow 2 APIs, like Keras.
When you use runtime version 2.1 for online prediction, you can currently only deploy TensorFlow model versions. You cannot deploy scikit-learn, XGBoost, or custom prediction routine artifacts for online prediction with runtime version 2.1. For the time being, continue to use runtime version 1.15 to serve predictions from these types of models.
Runtime version 2.1 is also the first runtime version not to support Python 2.7. The Python Software Foundation ended support for Python 2.7 on January 1, 2020. No AI Platform runtime versions released after January 1, 2020 support Python 2.7.
Issue
If you deploy a model version for online prediction that uses runtime version 2.1 with a GPU, AI Platform Prediction uses TensorFlow 2.0.0 (instead of TensorFlow 2.1.0) to serve predictions. This is a known issue, and the release notes will be updated when online prediction with GPUs supports TensorFlow 2.1.0."
253,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"February 10, 2020",Fixed,"Fixed
The known issue with using custom prediction routines together with runtime version 1.15 and Python 3.7 has been fixed. The issue was described in a January 23, 2020 release note.
You can now use custom prediction routines with runtime version 1.15 and Python 3.7."
254,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"February 05, 2020",Fixed,"Fixed
The GPU compatibility issue that was described in the January 7, 2020 release note has been resolved. You can now use GPUs to accelerate prediction on runtime version 1.15."
255,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"January 29, 2020",Changed,"Changed
AI Platform Prediction documentation has been reorganized. The new information architecture only includes documents that are relevant to AI Platform Prediction.
Previously, documentation for AI Platform Prediction and AI Platform Training were grouped together. You can now view AI Platform Training documentation separately. Some overviews and tutorials that are relevant to both products are available in the overall AI Platform documentation."
256,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"January 23, 2020",Issue,"Issue
Creating an AI Platform Prediction custom prediction routine that uses runtime version 1.15 and Python 3.7 might fail due to a problem with a dependency.
As a workaround, use runtime version 1.15 with Python 2.7 or use a different runtime version when you create your model version."
257,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"January 22, 2020",Changed,"Changed
AI Explanations no longer supports AI Platform Prediction runtime version 1.13. AI Explanations now supports runtime versions 1.14 and 1.15. Learn more about AI Platform Prediction runtime versions supported by AI Explanations."
258,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"January 15, 2020",Changed,"Changed
The price of using NVIDIA Tesla T4 GPUs for online prediction has changed from $0.9500 per hour to $0.3500 per hour.
Changed
GPUs for online prediction are currently only available when you deploy your model in the us-central1 region and use a Compute Engine (N1) machine type."
259,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"January 07, 2020",Issue,"Issue
Model versions that use both runtime version 1.15 and GPUs fail due to a compatibility issue with the CuDNN library, which TensorFlow depends on.
As a workaround, do one of the following:

If you want to use GPUs to accelerate prediction, then use runtime version 1.14 or earlier.
If you want to use runtime version 1.15, then do not use GPUs for your model version.
"
260,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"December 19, 2019",Feature,"Feature
AI Platform runtime version 1.15 is now available for prediction. This version supports TensorFlow 1.15.0 and includes other packages as listed in the runtime version list.
Runtime version 1.15 is the first runtime version to support serving predictions using Python 3.7, instead of Python 3.5. Runtime version 1.15 also still supports Python 2.7. Learn about specifying the Python version for prediction."
261,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"December 10, 2019",Deprecated,"Deprecated
Starting January 1, 2020, the Python Software Foundation will no longer support Python 2.7. Accordingly, any runtime versions released after January 1, 2020 will not support Python 2.7.
Changed
Note: The following change has been delayed. There will be an additional announcement to affected customers before it goes into effect.
Starting on January 13, 2020, AI Platform Training and AI Platform Prediction 
will support each runtime version for one year after its release date. You can find the release date of each runtime version in the runtime version list.
Support for each runtime version changes according to the following schedule:

Starting on the release date: You can create training jobs, batch prediction jobs, and model versions that use the runtime version.
Starting 12 months after the release date: You can no longer create training jobs, batch prediction jobs, or model versions that use the runtime version.
Existing model versions that have been deployed to AI Platform Prediction continue to function.
24 months after the release date: AI Platform Prediction automatically deletes all model versions that use the runtime version.

This policy will be applied retroactively on January 13, 2020. For example, since runtime version 1.0 was released over 24 months ago, AI Platform Training and AI Platform Prediction no longer support it. There will be a three-month grace period (until April 13, 2020) before AI Platform Prediction automatically deletes model versions that use the oldest runtime versions.
The following table describes the first two important dates that mark the end of support for runtime versions:



Date 
Runtime versions affected  
Change in functionality  




January 13, 2020  
1.0, 1.1, 1.2, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 1.10, 1.11, 1.12 
You can no longer create training jobs, batch prediction jobs, or model versions using these runtime versions.


April 13, 2020  
1.0, 1.1, 1.2, 1.4, 1.5, 1.6 
AI Platform Prediction automatically deletes any model versions using these runtime versions.



To learn about when availability ends for every runtime version, see the runtime version list.
Changed
Starting on January 13, 2020, runtimeVersion and pythonVersion will become required fields when you create Job or Version resources. Previously, runtimeVersion defaulted to 1.0 and pythonVersion defaulted to 2.7."
262,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"December 03, 2019",Issue,"Issue
You cannot enable request-response logging for AI Platform Prediction when you create a model version. Instead, you must first create a model version without request-response logging enabled, then enable request-response logging by sending a projects.models.versions.patch request to the REST API."
263,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"November 20, 2019",Feature,"Feature
AI Explanations now offers feature attributions through AI Platform Prediction. This feature is available in Beta. To gain more insight on your model's predictions, you can use feature attributions based on the sampled Shapley and integrated gradients methods. Try the example notebooks to get started, and refer to the AI Explainability Whitepaper to learn more."
264,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"October 24, 2019",Feature,"Feature
Many Compute Engine (N1) machine types are now available for online prediction in beta, in addition to the existing legacy (MLS1) machine types. When you create a model version with a Compute Engine machine type, you can allocate virtual machines with more vCPU and memory resources for your online prediction nodes, improving throughput of predictions or reducing latency. Additionally, you can use GPUs with these new machine types and deploy TensorFlow models up to 2 GB in size. The machine types are currently only available in the us-central1 region.
Learn more about the features, limitations, and usage of Compute Engine (N1) machine types. Model versions that use Compute Engine (N1) machine types, including with GPUs, are available at no charge until November 14, 2019. Read about the pricing for these machine types that goes into effect on November 14, 2019.
Issue
Model versions that use one of the new Compute Engine (N1) machine types and scale to use more than 40 prediction nodes may exhibit high latency when handling online prediction requests. In this case, AI Platform Prediction may also drop requests.
For the best performance until this issue is resolved, do not scale your model version to use more than 40 nodes.
Changed
The default max model size for model versions that use a legacy (MLS1) machine type has increased from 250 MB to 500 MB."
265,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"October 04, 2019",Feature,"Feature
The us-west2 (Los Angeles), us-east4 (N. Virginia), and europe-north1 (Finland) regions are now available for batch prediction. Note that us-east4 was already available for online prediction.
Additionally, the us-west1 (Oregon) and europe-west4 (Netherlands) regions, which were already available for training, are now available for batch prediction.
Read about pricing for batch prediction in these regions."
266,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"September 16, 2019",Feature,"Feature
The What-If Tool can be used to inspect models deployed on AI Platform Prediction, and to compare two models. Learn how to use the What-If Tool with AI Platform Prediction."
267,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"September 06, 2019",Feature,"Feature
When you deploy a model version to AI Platform Prediction, you can now configure AI Platform Prediction to log a sample of online prediction requests received by the model together with the responses it sends to these requests. AI Platform Prediction saves these request-response pairs to BigQuery. This feature is in beta.
Learn how to how to enable request-response logging and read about the configuration options for this type of logging."
268,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"August 28, 2019",Changed,"Changed
The documentation for AI Platform Notebooks has moved to a new location."
269,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"August 22, 2019",Feature,"Feature
Continuous evaluation for AI Platform Prediction is now available in beta. When you create a continuous evaluation job, AI Platform Data Labeling Service assigns human reviewers to provide ground truth labels for a portion of your model version's online predictions; alternatively, you can provide your own ground truth labels. Then Data Labeling Service compares these labels to your model version's predictions to calculate daily evaluation metrics.
Learn more about continuous evaluation."
270,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"August 16, 2019",Changed,"Changed
AI Platform runtime versions 1.13 and 1.14 now include numpy 1.16.4 instead of numpy 1.16.0. View the runtime version list for the full list of packages included in runtime versions 1.13 and 1.14."
271,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"August 01, 2019",Changed,"Changed
The AI Platform Prediction Training and Prediction documentation has been reorganized. Previously, documentation for using AI Platform Prediction with specific machine learning frameworks was separated into sections. You can now navigate to all Training and Prediction documentation from the AI Platform documentation home page."
272,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"July 19, 2019",Feature,"Feature
AI Platform runtime version 1.14 is now available for prediction. This version supports TensorFlow 1.14.0 and includes other packages as listed in the runtime version list.
Changed
AI Platform runtime version 1.12 now supports TensorFlow 1.12.3. View the runtime version list for the full list of packages included in runtime version 1.12."
273,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"July 17, 2019",Changed,"Changed
The prediction input format for the following built-in algorithms has changed:

Linear learner
Wide and deep learner

Instead of a raw string, make sure to format each instance as a JSON with a ""csv_row"" key and ""key"" key. This ""key"" is useful for doing batch predictions using AI Platform Prediction. For online predictions, you can pass in a dummy value to the ""key"" key in your input JSON request. For example:
{""csv_row"": ""1, 2, 3, 4, 0, abc"", ""key"" : ""dummy-key""}
See the Census Income tutorial for an example."
274,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"June 19, 2019",Feature,"Feature
The asia-southeast1 (Singapore) region is now available for batch prediction."
275,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"June 05, 2019",Feature,"Feature
You can now specify a service account for your model version to use when you deploy a custom prediction routine to AI Platform Prediction. This feature is in beta."
276,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,"May 03, 2019",Changed,"Changed
AI Platform runtime version 1.12 now supports TensorFlow 1.12.2. View the runtime version list for the full list of packages included in runtime version 1.12."
277,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"April 09, 2020",Feature,"Feature
You can now specify virtual machine instances with the evaluator task type as part of your training cluster for distributed training jobs. Read more about evaluators in TensorFlow distributed training, see how to configure machine types for evaluators, and learn about using evaluators with custom containers.
Changed
The maximum running time for training jobs now defaults to seven days. If a training job is still running after this duration, AI Platform Training cancels the job.
Learn how to adjust the maximum running time for a job."
278,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"April 06, 2020",Fixed,"Fixed
Runtime version 2.1 now includes scikit-learn 0.22.1 instead of scikit-learn 0.22."
279,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"April 03, 2020",Feature,"Feature
You can now use customer-managed encryption keys (CMEK) to protect data in your AI Platform Training jobs. This feature is available in beta.
To learn about the benefits and limitations of using CMEK, and to  walk through configuring CMEK for a training job, read the guide to using CMEK with AI Platform Training."
280,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"March 27, 2020",Feature,"Feature
AI Platform Training now supports the following regions, in addition to those that were already supported:

us-west3 (Salt Lake City)
europe-west2 (London)
europe-west3 (Frankfurt)
europe-west6 (Zurich)
asia-south1 (Mumbai)
asia-east2 (Hong Kong)
asia-northeast1 (Tokyo)
asia-northeast2 (Osaka)
asia-northeast3 (Seoul)

Out of these regions, the following support training with NVIDIA Tesla T4 GPUs:

europe-west2
asia-south1
aisa-northeast1
asia-northeast3

See the full list of available regions and read about pricing for each region."
281,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"March 17, 2020",Deprecated,"Deprecated
Runtime versions 1.2 through 1.9 are no longer available for training. We recommend that you use runtime version 1.14 or later for your training jobs.
Read more about the AI Platform Training policy for supporting older runtime versions. This policy is being retroactively implemented in several stages for runtime versions 1.13 and earlier."
282,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"March 09, 2020",Feature,"Feature
Runtime version 2.1 for AI Platform Training is now available.
Runtime version 2.1 is the first runtime version to support TensorFlow 2. Specifically, this runtime version includes TensorFlow 2.1.0. Read the new Training with TensorFlow 2 guide to learn about important differences to consider when using AI Platform Training with TensorFlow 2, compared to TensorFlow 1.
Runtime version 2.1 is also the first runtime version not to support Python 2.7. The Python Software Foundation ended support for Python 2.7 on January 1, 2020. No AI Platform runtime versions released after January 1, 2020 support Python 2.7.
Runtime version 2.1 also updates many other dependencies; see the runtime version list for more details.
Issue
Runtime version 2.1 includes scikit-learn 0.22 rather than 0.22.1. This is a known issue, and the release notes will be updated when runtime version 2.1 includes scikit-learn 0.22.1.
Feature
When you train with runtime version 2.1 or later, AI Platform Training uses the chief task name to represent the master VM in the  TF_CONFIG environment variable. This environment variable is important for distributed training with TensorFlow. For runtime version 1.15 and earlier, AI Platform Training uses the master task name instead, but this task name is not supported in TensorFlow 2.
However, by default, AI Platform Training continues to use the master task name in custom container training jobs. If you are performing multi-worker distributed training with TensorFlow 2 in a custom container, set the new  trainingInput.useChiefInTfConfig field to true when you create a custom container training job in order to use the chief task name.
Learn more about this change."
283,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"March 06, 2020",Changed,"Changed
The built-in linear learner algorithm and the built-in wide and deep algorithm now use TensorFlow 1.14 for training. They previously used TensorFlow 1.12.
The single-replica version of the built-in XGBoost algorithm now uses XGBoost 0.81 for training. It previously used XGBoost 0.80."
284,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"February 11, 2020",Feature,"Feature
You can now set a maximum running time when you create a training job. If your training job is still running after this duration, AI Platform Training cancels the job. Set the maximum running time  by specifying the scheduling.maxRunningTime field."
285,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"February 05, 2020",Fixed,"Fixed
The GPU compatibility issue that was described in the January 7, 2020 release note has been resolved. You can now use GPUs to accelerate
training on runtime version 1.15."
286,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"January 29, 2020",Changed,"Changed
AI Platform Training documentation has been reorganized. The new information architecture only includes documents that are relevant to AI Platform Training.
Previously, documentation for AI Platform Training and AI Platform Prediction were grouped together. You can now view AI Platform Prediction documentation separately. Some overviews and tutorials that are relevant to both products are available in the overall AI Platform documentation."
287,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"January 28, 2020",Feature,"Feature
AI Platform Training runtime version 1.15 now supports training with TPUs using TensorFlow 1.15. "
288,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"January 14, 2020",Changed,"Changed
The price of using NVIDIA Tesla T4 GPUs for training has changed. The following table describes the pricing change for various geographic areas:



Geographic area  
Old price per hour  
New price per hour  




Americas
$0.9500
$0.3500


Europe
$1.0300
$0.3800


Asia Pacific
$1.0300
$0.3900



Read more about using GPUs for training."
289,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"January 07, 2020",Issue,"Issue
Training jobs that use both runtime version 1.15 and GPUs fail due to a compatibility issue with the CuDNN library, which TensorFlow depends on.
As a workaround, do one of the following:

If you want to use GPUs to accelerate training, then use runtime version 1.14 or earlier.
If you want to use runtime version 1.15, then do not use GPUs for your training job.
"
290,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"December 20, 2019",Feature,"Feature
VPC Service Controls now supports AI Platform Training. Learn how to use a service perimeter to protect your training jobs. This functionality is in beta."
291,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"December 19, 2019",Feature,"Feature
AI Platform Training now offers two built-in algorithms to train a machine learning model on image data without writing your own training code:

Built-in image classification algorithm
Built-in image object detection algorithm

Both image algorithms are available in beta.
Feature
AI Platform runtime version 1.15 is now available for training. This version supports TensorFlow 1.15.0 and includes other packages as listed in the runtime version list.
Runtime version 1.15 is the first runtime version to support training using Python 3.7, instead of Python 3.5. Runtime version 1.15 also still supports Python 2.7. Learn about specifying the Python version for training.
Training with TPUs is not supported in runtime version 1.15 at this time."
292,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"December 10, 2019",Deprecated,"Deprecated
Starting January 1, 2020, the Python Software Foundation will no longer support Python 2.7. Accordingly, any runtime versions released after January 1, 2020 will not support Python 2.7.
Changed
Note: The following change has been delayed. There will be an additional announcement to affected customers before it goes into effect.
Starting on January 13, 2020, AI Platform Training and AI Platform Prediction will support each runtime version for one year after its release date. You can find the release date of each runtime version in the runtime version list.
Support for each runtime version changes according to the following schedule:

Starting on the release date: You can create training jobs, batch prediction jobs, and model versions that use the runtime version.
Starting 12 months after the release date: You can no longer create training jobs, batch prediction jobs, or model versions that use the runtime version.
Existing model versions that have been deployed to AI Platform Prediction continue to function.
24 months after the release date: AI Platform Prediction automatically deletes all model versions that use the runtime version.

This policy will be applied retroactively on January 13, 2020. For example, since runtime version 1.0 was released over 24 months ago, AI Platform Training and AI Platform Prediction no longer support it. There will be a three-month grace period (until April 13, 2020) before AI Platform Prediction automatically deletes model versions that use the oldest runtime versions.
The following table describes the first two important dates that mark the end of support for runtime versions:



Date 
Runtime versions affected 
Change in functionality




January 13, 2020 
1.0, 1.1, 1.2, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 1.10, 1.11, 1.12
You can no longer create training jobs, batch prediction jobs, or model versions using these runtime versions.


April 13, 2020 
1.0, 1.1, 1.2, 1.4, 1.5, 1.6
AI Platform Prediction automatically deletes any model versions using these runtime versions.



To learn about when availability ends for every runtime version, see the runtime version list.
Changed
Note: The following change has been delayed. There will be an additional announcement to affected customers before it goes into effect.
Starting on January 13, 2020, AI Platform Training will automatically delete the history of each training job 120 days after it is completed. A training job is considered completed when the job enters the SUCCEEDED, FAILED, or CANCELLED state.
This policy will be applied retroactively on January 13, 2020: all jobs that were completed September 15, 2019 or earlier will be deleted.
Changed
Starting on January 13, 2020, runtimeVersion and pythonVersion will become required fields when you create Job or Version resources. Previously, runtimeVersion defaulted to 1.0 and pythonVersion defaulted to 2.7."
293,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"November 27, 2019",Changed,"Changed
AI Platform Training no longer supports TPUs in runtime version 1.12. You can still train using TPUs in runtime versions 1.13 and 1.14."
294,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"November 20, 2019",Feature,"Feature
AI Platform Training now offers a built-in distributed XGBoost algorithm to train a machine learning model without writing your own training code. This algorithm is available in beta.
The built-in distributed XGBoost algorithm provides functionality similar to the existing single-replica version of the built-in XGBoost algorithm, but it lets you speed up training on large datasets by using multiple virtual machines in parallel. The algorithm also lets you use GPUs for training.
The built-in distributed XGBoost algorithm does not support automatic preprocessing of data."
295,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"October 28, 2019",Changed,"Changed
We now recommend that you use Compute Engine machine types when you create new AI Platform Training jobs. These machine types offer the greatest flexibility for customizing the virtual CPU (vCPU), RAM, GPU, and TPU resources that your jobs use.
The older machine types available for training, which were previously referred to as ""AI Platform Training machine types,"" are now called ""legacy machine types"" in the AI Platform Training documentation."
296,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"October 04, 2019",Feature,"Feature
The us-west2 (Los Angeles), us-east4 (N. Virginia), and europe-north1 (Finland) regions are now available for training. You can use NVIDIA Tesla P4 GPUs for training in us-west2 and us-east4.
Read about pricing for training in these regions, including pricing for accelerators."
297,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"September 09, 2019",Feature,"Feature
Runtime version 1.14 now supports training with TPUs using TensorFlow 1.14."
298,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"August 28, 2019",Feature,"Feature
Training with custom containers is now generally available.
Feature
Using Compute Engine machine types for your training configuration is now generally available.
Feature
NVIDIA Tesla P4 and NVIDIA Tesla T4 GPUs are now generally available for training. Read about using GPUs for training and learn about GPU pricing.
Changed
The documentation for AI Platform Notebooks has moved to a new location."
299,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"August 26, 2019",Feature,"Feature
AI Platform Training now supports using Cloud TPU devices with TPU v3 configurations to accelerate your training jobs. TPU v3 accelerators for AI Platform Training are available in beta.
Learn more about how to configure your training job to use TPU v3 accelerators and read about TPU v3 pricing."
300,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"August 16, 2019",Changed,"Changed
AI Platform runtime versions 1.13 and 1.14 now include numpy 1.16.4 instead of numpy 1.16.0. View the runtime version list for the full list of packages included in runtime versions 1.13 and 1.14."
301,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"August 01, 2019",Changed,"Changed
The AI Platform Training Training and Prediction documentation has been reorganized. Previously, documentation for using AI Platform Training with specific machine learning frameworks was separated into sections. You can now navigate to all Training and Prediction documentation from the AI Platform documentation home page."
302,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"July 19, 2019",Feature,"Feature
AI Platform runtime version 1.14 is now available for training. This version supports TensorFlow 1.14.0 and includes other packages as listed in the runtime version list.
Training with TPUs is not supported in runtime version 1.14 at this time.
Changed
AI Platform runtime version 1.12 now supports TensorFlow 1.12.3. View the runtime version list for the full list of packages included in runtime version 1.12."
303,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"July 17, 2019",Changed,"Changed
The prediction input format for the following built-in algorithms has changed:

Linear learner
Wide and deep learner

Instead of a raw string, make sure to format each instance as a JSON with a ""csv_row"" key and ""key"" key. This ""key"" is useful for doing batch predictions using AI Platform Training. For online predictions, you can pass in a dummy value to the ""key"" key in your input JSON request. For example:
{""csv_row"": ""1, 2, 3, 4, 0, abc"", ""key"" : ""dummy-key""}
See the Census Income tutorial for an example."
304,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"June 19, 2019",Feature,"Feature
The asia-southeast1 (Singapore) region is now available for training. You can use P4 or T4 GPUs for training in the region. Read about pricing for training in asia-southeast1, including pricing for accelerators."
305,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"June 18, 2019",Feature,"Feature
Runtime version 1.13 now supports training with TPUs using TensorFlow 1.13.
Changed
Support for training with TPUs in runtime version 1.11 ended on June 6, 2019."
306,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,"June 12, 2019",Feature,"Feature
You can now view monitoring data for training jobs directly within the AI Platform Training Job Details page in the Cloud Console. The following charts are available:

CPU, GPU, and memory utilization, broken down by master, worker, and parameter servers.
Network usage: the rate per second of bytes sent and received.

Learn more about how to monitor resource utilization for your training jobs.
Feature
There are new options for filtering jobs within the AI Platform Training Jobs page in the Cloud Console. You can filter jobs by Type and by whether or not the job used HyperTune.
Learn more about how to filter your training jobs.
Feature
You can now view and sort hyperparameter tuning trials within the AI Platform Training Job Details page in the Cloud Console. If your training job uses hyperparameter tuning, your Job Details page includes a HyperTune trials table, where you can view metrics such as RMSE, learning rate, and training steps. You can also access logs for each trial. This table makes it easier to compare individual trials.
Learn more about how to view your hyperparameter tuning trials."
307,AI Hub,https://cloud.google.com/ai-hub/docs/release-notes,https://cloud.google.com/feeds/aihub-release-notes.xml,"August 19, 2019",Feature,"Feature
AI Hub has added technical guides, a new category of assets. Learn how to implement complex artificial intelligence use cases by following the technical guides on AI Hub.

Find and learn from technical guides on AI Hub.
"
308,AI Hub,https://cloud.google.com/ai-hub/docs/release-notes,https://cloud.google.com/feeds/aihub-release-notes.xml,"August 07, 2019",Feature,"Feature
AI Hub has been updated to make it easier for your to find and reuse assets. The AI Hub home page has been updated to make it easier to find assets that your colleagues shared with you, and to feature high-quality public assets. The asset taxonomy has been updated to make it easier to browse to find assets. You can now keep track your favorite assets by clicking the asset's star icon.

Visit the new home page on AI Hub.
"
309,AI Hub,https://cloud.google.com/ai-hub/docs/release-notes,https://cloud.google.com/feeds/aihub-release-notes.xml,"July 09, 2019",Feature,"Feature
AI Hub now provides access controls for sharing assets with individuals, groups, or your entire organization.

Learn more about sharing assets with your colleagues.
"
