,release_date,name,url,xml_url,status,description
727,2020-01-07,Cloud Run,https://cloud.google.com/run/docs/release-notes,https://cloud.google.com/feeds/run-release-notes.xml,Feature,"Feature
You can now customize the container port on which requests are sent. We still recommend listening on $PORT for better container portability.
Feature
Deploy Cloud Run services from a local configuration file with gcloud beta run services replace service.yaml.
Feature
Specify custom command and arguments for your deployed containers.
Feature
Use custom revision names with the --revision-suffix command line flag."
728,2020-01-06,Cloud Load Balancing,https://cloud.google.com/load-balancing/docs/release-notes,https://cloud.google.com/feeds/cloudloadbalancing-release-notes.xml,Changed,"Changed
Added load balancer feature tables."
729,2020-01-06,Dialogflow,https://cloud.google.com/dialogflow/docs/release-notes,https://cloud.google.com/feeds/dialogflow-release-notes.xml,Deprecated,"Deprecated
The following integrations are now deprecated and will be shut down on April 6th, 2020 May 6th, 2020 June 6th, 2020 :

Kik
Skype
Spark
Twilio IP Messaging
Twilio (Text Messaging)
Twitter
Viber

Your live bots that use these integrations will stop working unless you take action. The implementations of these integrations have moved to open source. To continue using these integrations, follow the instructions at the GitHub repository."
730,2020-01-03,Anthos GKE,https://cloud.google.com/anthos/gke/docs/on-prem/release-notes,https://cloud.google.com/feeds/gkeonprem-release-notes.xml,Issue,"Issue
Affected versions: 1.1.0-gke.6 and later
Starting with version 1.1.0-gke.6, the gkeconnect.proxy field is no longer in the GKE on-prem configuration file.
If you include gkeconnect.proxy in the configuration file, the gkectl check-config command can fail with this error:
[FAILURE] Config: Could not parse config file: error unmarshaling JSON: 
while decoding JSON: json: unknown field ""proxy""

To correct this issue, remove gkeconnect.proxy from the configuration file.
In versions prior to 1.1.0-gke.6, the Connect Agent used the proxy server specified in gkeconnect.proxy. Starting with version 1.1.0-gke.6, the Connect Agent uses the proxy server specified in the global proxy field."
731,2020-01-02,Config Connector,https://cloud.google.com/config-connector/docs/release-notes,https://cloud.google.com/feeds/configconnector-release-notes.xml,Feature,"Feature
Added external resource reference support for IAMPolicy and IAMPolicyMember
Feature
Improved initial Prometheus metrics"
732,2020-01-01,Virtual Private Cloud (VPC),https://cloud.google.com/vpc/docs/release-notes,https://cloud.google.com/feeds/vpc-release-notes.xml,Changed,"Changed
Google now charges for static external IPv4 addresses that are in use, except for ones that are used by forwarding rules. For more information, see the Network pricing."
733,2020-01-01,Cloud Endpoints,https://cloud.google.com/endpoints/docs/release-notes,https://cloud.google.com/feeds/cloud-endpoints-release-notes.xml,gRPC support for Cloud Run added (Beta),gRPC support for Cloud Run added (Beta)Added support for gRPC for Cloud Run to Cloud Endpoints. This feature requires you to use Extensible Service Proxy V2 Beta (ESPv2 Beta) as the Endpoints API gateway.Endpoints support for gRPC with Cloud Run and Endpoints support for ESPv2 Beta are currently in Beta.See Getting Started with Endpoints for Cloud Run for more.
734,2019-12-23,Google Kubernetes Engine (GKE),https://cloud.google.com/kubernetes-engine/docs/release-notes,https://cloud.google.com/feeds/kubernetes-engine-release-notes.xml,Rapid channel(1.16.x),"Rapid channel(1.16.x)
Global access for internal TCP/UDP load balancing Services is now Beta. Global access allows internal load balancing IP addresses to be accessed from any region within a VPC.
"
735,2019-12-23,Cloud Run,https://cloud.google.com/run/docs/release-notes,https://cloud.google.com/feeds/run-release-notes.xml,Changed,"Changed
Cloud Run (fully managed) Service Level Agreement (SLA) has been updated to a Monthly Uptime Percentage of at least 99.95%"
736,2019-12-23,Config Connector,https://cloud.google.com/config-connector/docs/release-notes,https://cloud.google.com/feeds/configconnector-release-notes.xml,Feature,"Feature
Add support for ComputeNodeTemplate
Feature
Add initial support for exporting prometheus metrics
Changed
No longer run system components as root
Changed
Add a specific ResourceReference structure to IAMPolicy and IAMPolicyMember"
737,2019-12-20,VPC Service Controls,https://cloud.google.com/vpc-service-controls/docs/release-notes,https://cloud.google.com/feeds/vpc-sc-release-notes.xml,Feature,"Feature
Beta stage support for the following integration:

AI Platform Training
"
738,2019-12-20,AI Platform,https://cloud.google.com/ai-platform/docs/release-notes,https://cloud.google.com/feeds/aiplatform-release-notes.xml,Feature,"AI Platform Training
Feature
VPC Service Controls now supports AI Platform Training. Learn how to use a service perimeter to protect your training jobs. This functionality is in beta."
739,2019-12-20,Cloud Dataproc,https://cloud.google.com/dataproc/docs/release-notes,https://cloud.google.com/feeds/dataproc-release-notes.xml,Fixed,"Fixed
Fixed a bug in UpdateCluster quota validation logic impacting the use of zonal reservations where the resource requirements of new instances being added in an update failed to consider the capacity of unused zonal reservations, and thus would incorrectly return an ""insufficient quota"" error if the new instances could not fit in the unused quota outside of zonal reservations.
Feature
Added additional information into Autoscaler recommendations in Stackdriver logging. In particular each recommendation now includes 1) the minimum and maximum worker counts configured in the autoscaling policy, 2) the graceful decommission timeout (for SCALE_DOWN operations), and 3) additional context into why the autoscaler couldn't add or remove more nodes. For example, it will indicate if it could not scale up further due to available regional or global quotas in the project (SCALING_CAPPED_DUE_TO_LACK_OF_QUOTA).
Changed
New sub-minor versions of Cloud Dataproc images:: 1.2.87-debian9, 1.3.47-debian9, 1.4.18-debian9, 1.5.0-RC3-debian10, 1.3.47-ubuntu18, 1.4.18-ubuntu18, 1.5.0-RC3-ubuntu18
Changed
New images now install the latest Linux kernel version available in Debian backports repository
    through
    linux-image-amd64
    meta package.
Changed
Disabled noisy Jersey logging in the YARN Timeline Server.
Changed
1.5 preview image updates

Upgraded Debian OS to Debian 10 (buster)
Upgraded Apache Atlas to version 1.2.0
Upgraded Apache Solr to version 6.6.6
Upgraded Apache Knox to version 1.3.0
Backported SPARK-28921: Spark jobs failing on latest versions of Kubernetes (1.15.3, 1.14.6, 1,13.10, 1.12.10, 1.11.10)
Enabled HBase optional component in Dataproc beta.
Installed Delta Lake 0.4.0 and Apache Iceberg 0.7.0 jars
Updated Jupyter Python 3 kernel to add SparkMonitor 0.11 support. To create SparkContext, user can import SparkContext and create SparkContext using an auto-created conf object using sc=SparkContext.getOrCreate(conf=conf). To create SparkSession, user can import SparkSession and use SparkSession.builder.appName(""Any Name"").getOrCreate()
"
740,2019-12-20,Cloud Load Balancing,https://cloud.google.com/load-balancing/docs/release-notes,https://cloud.google.com/feeds/cloudloadbalancing-release-notes.xml,Feature,"Feature
HTTP(S) Load Balancing logging
  is now available in General Availability."
741,2019-12-20,Anthos Service Mesh (beta),https://cloud.google.com/service-mesh/docs/release-notes,https://cloud.google.com/feeds/servicemesh-release-notes.xml,Feature,"Feature
Anthos Service Mesh is generally available.
This release features a supported, downloadable installation of Anthos Service Mesh for use in your Anthos clusters on-premises or on Google Kubernetes Engine.
The following features remain in beta:

Service Mesh Dashboard for Google Kubernetes Engine clusters
Observability of your services
Anthos Service Mesh certificate authority (Mesh CA)
"
742,2019-12-20,Anthos Service Mesh,https://cloud.google.com/service-mesh/docs/release-notes,https://cloud.google.com/feeds/servicemesh-release-notes.xml,Feature,"Feature
Anthos Service Mesh is generally available.
This release features a supported, downloadable installation of Anthos Service Mesh for use in your Anthos clusters on-premises or on Google Kubernetes Engine.
The following features remain in beta:

Service Mesh Dashboard for Google Kubernetes Engine clusters
Observability of your services
Anthos Service Mesh certificate authority (Mesh CA)
"
743,2019-12-20,Anthos,https://cloud.google.com/anthos/docs/release-notes,https://cloud.google.com/feeds/anthos-release-notes.xml,Feature,"Feature
Anthos 1.2 is now available.
Updated components:

Google Kubernetes Engine release notes
GKE On-Prem release notes
Anthos Config Management release notes
Migrate for Anthos release notes
Anthos Service Mesh release notes
Cloud Run release notes
Stackdriver release notes
Google Cloud Marketplace release notes
"
744,2019-12-20,Anthos GKE,https://cloud.google.com/anthos/gke/docs/on-prem/release-notes,https://cloud.google.com/feeds/gkeonprem-release-notes.xml,Changed,"Changed
Warning: If you installed GKE on-prem versions before 1.2, and you use a vSAN datastore, you should contact Google Support before attempting an upgrade to 1.2.0-gke.6.
GKE on-prem version 1.2.0-gke.6 is now available. To upgrade, see Upgrading GKE on-prem.
This minor version includes the following changes:
Feature
The default Kubernetes version for cluster nodes is now version 1.14.7-gke.24 (previously 1.13.7-gke.20).
Feature
GKE on-prem now supports vSphere 6.7 Update 3. Read its release notes.
Feature
GKE on-prem now supports VMware NSX-T version 2.4.2.
Feature
Any user cluster, even your first use cluster, can now use a datastore that is separate from the admin cluster's datastore. If you specify a separate datastore for a user cluster, the user cluster nodes, PersistentVolumes (PVs) for the user cluster nodes, user control plane VMs, and PVs for the user control plane VMs all use the separate datastore.
Feature
Expanded preflight checks for validating your GKE on-prem configuration file before your create your clusters. These new checks can validate that your Google Cloud project, vSphere network, and other elements of your environment are correctly configured.
Feature
Published basic installation workflow. This workflow offers a simplified workflow for quickly installing GKE on-prem using static IPs.
Feature
Published guidelines for installing Container Storage Interface (CSI) drivers. CSI enables using storage devices not natively supported by Kubernetes.
Feature
Updated documentation for authenticating using OpenID Connect (OIDC) with the Anthos Plugin for Kubectl. GKE on-prem's OIDC integration is now generally available.
Changed
From the admin workstation, gcloud now requires that you log in to gcloud with a Google Cloud user account. The user account should have at least the Viewer Cloud IAM role in all Google Cloud projects associated with your clusters.
Changed
You can now create admin and user clusters separately from one another.
Fixed
Fixes an issue that prevented resuming cluster creation for HA user clusters.
Issue
Affected versions: 1.1.0-gke.6, 1.2.0-gke.6
The stackdriver.proxyconfigsecretname field was removed in version 1.1.0-gke.6. GKE on-prem's preflight checks will return an error if the field is present in your configuration file.
To work around this, before you install or upgrade to 1.2.0-gke.6, delete the proxyconfigsecretname field from your configuration file.
Issue
Affected versions: 1.2.0-6-gke.6
In user clusters, Prometheus and Grafana get automatically disabled during upgrade. However, the configuration and metrics data are not lost. In admin clusters, Prometheus and Grafana stay enabled.
To work around this issue, after the upgrade, open monitoring-sample for editing and set enablePrometheus to true:
1.kubectl edit monitoring --kubeconfig [USER_CLUSTER_KUBECONFIG] \ -n kube-system monitoring-sample
2.
Set the field enablePrometheus to true.
Issue
Affected versions: All versions
Before version 1.2.0-gke.6, a known issue prevents Stackdriver from updating its configuration after cluster upgrades. Stackdriver still references an old version, which prevents Stackdriver from receiving the latest features of its telemetry pipeline. This issue can make it difficult for Google Support to troubleshoot clusters.
After you upgrade clusters to 1.2.0-gke.6, run the following command against admin and user clusters:
kubectl --kubeconfig=[KUBECONFIG] \
-n kube-system --type=json patch stackdrivers stackdriver \
-p '[{""op"":""remove"",""path"":""/spec/version""}]'

where [KUBECONFIG] is the path to the cluster's kubeconfig file."
745,2019-12-20,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,Feature,"Feature
VPC Service Controls now supports AI Platform Training. Learn how to use a service perimeter to protect your training jobs. This functionality is in beta."
746,2019-12-20,BigQuery,https://cloud.google.com/bigquery/docs/release-notes,https://cloud.google.com/feeds/bigquery-release-notes.xml,Feature,"Feature
The ALTER TABLE and ALTER VIEW Data Definition Language statements are now Generally Available (GA).  These statements let you set options on tables and views. 
Feature
BigQuery Reservations is now available in the Tokyo (asia-northeast1) region."
747,2019-12-19,Dialogflow,https://cloud.google.com/dialogflow/docs/release-notes,https://cloud.google.com/feeds/dialogflow-release-notes.xml,Changed,"Changed
If you use the Telegram integration,
and the bot was created before August 19th, 2019, you must restart the integration in the Dialogflow console by February 28th, 2020. To restart it, perform the following steps for all your agents that use Telegram:

Make sure you don't change or delete your current token on the Telegram side.
Open the agent in the Dialoglow Console.
In the integration settings, click the STOP button.
Then click the START button.
"
748,2019-12-19,AI Platform,https://cloud.google.com/ai-platform/docs/release-notes,https://cloud.google.com/feeds/aiplatform-release-notes.xml,Feature,"AI Platform Prediction
Feature
AI Platform runtime version 1.15 is now available for prediction. This version supports TensorFlow 1.15.0 and includes other packages as listed in the runtime version list.
Runtime version 1.15 is the first runtime version to support serving predictions using Python 3.7, instead of Python 3.5. Runtime version 1.15 also still supports Python 2.7. Learn about specifying the Python version for prediction.
AI Platform Training
Feature
AI Platform Training now offers two built-in algorithms to train a machine learning model on image data without writing your own training code:

Built-in image classification algorithm
Built-in image object detection algorithm

Both image algorithms are available in beta.
Feature
AI Platform runtime version 1.15 is now available for training. This version supports TensorFlow 1.15.0 and includes other packages as listed in the runtime version list.
Runtime version 1.15 is the first runtime version to support training using Python 3.7, instead of Python 3.5. Runtime version 1.15 also still supports Python 2.7. Learn about specifying the Python version for training.
Training with TPUs is not supported in runtime version 1.15 at this time."
749,2019-12-19,Migrate for Anthos,https://cloud.google.com/migrate/anthos/docs/release-notes,https://cloud.google.com/feeds/migrateanthos-release-notes.xml,Fixed,"v1.0.1
Fixed
When specifying a mixed-case value for the clone_vm_disks script's -A <var>app-name</var> argument, the YAML file generated by the script would include a workload name that could not be deployed.
The command now checks for a valid input value.
Fixed
The Migrate for Compute Engine password could be inadvertently logged in Stackdriver Logging.
Fixed
Migrate for Anthos failed to recognize a reference to a disk specified as a PARTUUID in the fstab file. PARTUUID is now supported.
Fixed
Deleting a StatefulSet attached to a persistent volume would leave the volume in an attached state./p>
Fixed
Using configuration YAML from a version prior to 1.0 caused the pod to enter a crashloop stage.
An error message now is now displayed to request that you update to the latest definition.
Fixed
When resolving block devices in a multipath device, the operation appeared to succeed even if there was an error with one of the block devices.
Fixed
Resolving source storage devices would sometimes fail without error if one of the devices has no partitions.
Fixed
Using kubectl exec on a migration pod would sometimes display superfluous bash warnings about LC_ALL.
Fixed
Attempting to switch to a non-root user with the su command after connecting to the machine with ssh would fail when you had previously used su to switch to another user.
Fixed
Migrate for Anthos CSI drive would sometimes fail connecting to the migrated VM.
Fixed
The kubectl cp command would fail when copying files to the migrated pod."
750,2019-12-19,AI Platform Training,https://cloud.google.com/ai-platform/training/docs/release-notes,https://cloud.google.com/feeds/ai-platform-training-release-notes.xml,Feature,"Feature
AI Platform Training now offers two built-in algorithms to train a machine learning model on image data without writing your own training code:

Built-in image classification algorithm
Built-in image object detection algorithm

Both image algorithms are available in beta.
Feature
AI Platform runtime version 1.15 is now available for training. This version supports TensorFlow 1.15.0 and includes other packages as listed in the runtime version list.
Runtime version 1.15 is the first runtime version to support training using Python 3.7, instead of Python 3.5. Runtime version 1.15 also still supports Python 2.7. Learn about specifying the Python version for training.
Training with TPUs is not supported in runtime version 1.15 at this time."
751,2019-12-19,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,Feature,"Feature
AI Platform runtime version 1.15 is now available for prediction. This version supports TensorFlow 1.15.0 and includes other packages as listed in the runtime version list.
Runtime version 1.15 is the first runtime version to support serving predictions using Python 3.7, instead of Python 3.5. Runtime version 1.15 also still supports Python 2.7. Learn about specifying the Python version for prediction."
752,2019-12-19,BigQuery Data Transfer Service,https://cloud.google.com/bigquery-transfer/docs/release-notes,https://cloud.google.com/feeds/bigquerydatatransfer-release-notes.xml,Feature,"Feature
Third party transfers for loading data from external data sources are now generally available GA.
Feature
Support for transferring Google Play reports is now generally available GA."
753,2019-12-19,Virtual Private Cloud (VPC),https://cloud.google.com/vpc/docs/release-notes,https://cloud.google.com/feeds/vpc-release-notes.xml,Feature,"Feature
Private Google Access for on-premises hosts now permits on-premises hosts to send traffic from any internal IP addresses, not just RFC 1918 addresses. This feature is now available in Beta."
754,2019-12-19,Migrate for Anthos,https://cloud.google.com/migrate/anthos/docs/release-notes,https://cloud.google.com/feeds/migrateanthos-release-notes.xml,Fixed,"v1.0.1
Fixed
When specifying a mixed-case value for the clone_vm_disks script's -A <var>app-name</var> argument, the YAML file generated by the script would include a workload name that could not be deployed.
The command now checks for a valid input value.
Fixed
The Migrate for Compute Engine password could be inadvertently logged in Stackdriver Logging.
Fixed
Migrate for Anthos failed to recognize a reference to a disk specified as a PARTUUID in the fstab file. PARTUUID is now supported.
Fixed
Deleting a StatefulSet attached to a persistent volume would leave the volume in an attached state./p>
Fixed
Using configuration YAML from a version prior to 1.0 caused the pod to enter a crashloop stage.
An error message now is now displayed to request that you update to the latest definition.
Fixed
When resolving block devices in a multipath device, the operation appeared to succeed even if there was an error with one of the block devices.
Fixed
Resolving source storage devices would sometimes fail without error if one of the devices has no partitions.
Fixed
Using kubectl exec on a migration pod would sometimes display superfluous bash warnings about LC_ALL.
Fixed
Attempting to switch to a non-root user with the su command after connecting to the machine with ssh would fail when you had previously used su to switch to another user.
Fixed
Migrate for Anthos CSI drive would sometimes fail connecting to the migrated VM.
Fixed
The kubectl cp command would fail when copying files to the migrated pod."
755,2019-12-18,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,Feature,"Feature
Cloud Spanner regional instances can now be created in Frankfurt (europe-west3)."
756,2019-12-18,VPC Service Controls,https://cloud.google.com/vpc-service-controls/docs/release-notes,https://cloud.google.com/feeds/vpc-sc-release-notes.xml,Feature,"Feature
Beta stage support for the following integrations:

Cloud Asset Inventory
"
757,2019-12-17,Cloud Key Management Service,https://cloud.google.com/kms/docs/release-notes,https://cloud.google.com/feeds/kms-release-notes.xml,Feature,"Feature
Cloud External Key Manager (Cloud EKM) (Beta) allows you to encrypt data stored in Google Cloud using keys stored in a supported partner external key management system. You can encrypt or decrypt data in BigQuery, Compute Engine persistent disks, or directly using the Cloud KMS API.
You can learn about changes to the API since the Alpha release."
758,2019-12-17,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,Feature,"Feature
Cloud SQL now supports VPC Service Controls, which let you add a service perimeter around the Cloud SQL Admin API and host project for Cloud SQL instances to reduce the risk of data exfiltration. To learn more about using VPC Service Controls with Cloud SQL, see Configuring VPC Service Controls."
759,2019-12-17,Config Connector,https://cloud.google.com/config-connector/docs/release-notes,https://cloud.google.com/feeds/configconnector-release-notes.xml,Feature,"Feature
Added the external field to support the external resource references
Feature
Added support for ComputeTargetTCPProxy"
760,2019-12-17,VPC Service Controls,https://cloud.google.com/vpc-service-controls/docs/release-notes,https://cloud.google.com/feeds/vpc-sc-release-notes.xml,Feature,"Feature
General availability support for:

Cloud SQL
"
761,2019-12-17,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,Feature,"Feature
Cloud SQL now supports VPC Service Controls, which let you add a service perimeter around the Cloud SQL Admin API and host project for Cloud SQL instances to reduce the risk of data exfiltration. To learn more about using VPC Service Controls with Cloud SQL, see Configuring VPC Service Controls."
762,2019-12-17,Cloud IAM,https://cloud.google.com/iam/docs/release-notes,https://cloud.google.com/feeds/iam-release-notes.xml,Changed,"Changed
Policy Troubleshooter is now generally available. Use Policy Troubleshooter to determine why a user has access to a resource or doesn't have permission to call an API."
763,2019-12-17,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,Feature,"Feature
Cloud SQL now supports VPC Service Controls, which let you add a service perimeter around the Cloud SQL Admin API and host project for Cloud SQL instances to reduce the risk of data exfiltration. To learn more about using VPC Service Controls with Cloud SQL, see Configuring VPC Service Controls."
764,2019-12-16,Cloud Logging,https://cloud.google.com/logging/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Feature,"Cloud Logging
Feature
GA release: You can now use partitioned tables for logs exports to BigQuery. For details, go to Partitioned tables.
Cloud Trace
Feature
Integration of Stackdriver Trace with Virtual Private Cloud Service Controls is now beta. For more information, see VPC Service Controls documentation."
765,2019-12-16,Error Reporting,https://cloud.google.com/error-reporting/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Feature,"Cloud Logging
Feature
GA release: You can now use partitioned tables for logs exports to BigQuery. For details, go to Partitioned tables.
Cloud Trace
Feature
Integration of Stackdriver Trace with Virtual Private Cloud Service Controls is now beta. For more information, see VPC Service Controls documentation."
766,2019-12-16,VPC Service Controls,https://cloud.google.com/vpc-service-controls/docs/release-notes,https://cloud.google.com/feeds/vpc-sc-release-notes.xml,Feature,"Feature
Beta stage support for the following integrations:

Trace API
"
767,2019-12-16,Operations Suite,https://cloud.google.com/stackdriver/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Feature,"Cloud Logging
Feature
GA release: You can now use partitioned tables for logs exports to BigQuery. For details, go to Partitioned tables.
Cloud Trace
Feature
Integration of Stackdriver Trace with Virtual Private Cloud Service Controls is now beta. For more information, see VPC Service Controls documentation."
768,2019-12-16,Cloud Composer,https://cloud.google.com/composer/docs/release-notes,https://cloud.google.com/feeds/composer-release-notes.xml,Changed,"Changed

New versions of Cloud Composer images: composer-1.8.3-airflow-1.9.0, composer-1.8.3-airflow-1.10.1, composer-1.8.3-airflow-1.10.2, and composer-1.8.3-airflow-1.10.3. The default is composer-1.8.3-airflow-1.9.0. Upgrade your Cloud SDK to use features in this release.

Feature

Composer now uses OpenAPI to manage components running on GKE clusters. This ensures Composer will be compatible with future versions of GKE.

Fixed

Fixed the formatting for validation errors returned by the projects.locations.environments.create API method.
"
769,2019-12-16,Cloud Debugger,https://cloud.google.com/debugger/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Feature,"Cloud Logging
Feature
GA release: You can now use partitioned tables for logs exports to BigQuery. For details, go to Partitioned tables.
Cloud Trace
Feature
Integration of Stackdriver Trace with Virtual Private Cloud Service Controls is now beta. For more information, see VPC Service Controls documentation."
770,2019-12-16,Cloud Monitoring,https://cloud.google.com/monitoring/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Feature,"Cloud Logging
Feature
GA release: You can now use partitioned tables for logs exports to BigQuery. For details, go to Partitioned tables.
Cloud Trace
Feature
Integration of Stackdriver Trace with Virtual Private Cloud Service Controls is now beta. For more information, see VPC Service Controls documentation."
771,2019-12-16,Cloud Profiler,https://cloud.google.com/profiler/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Feature,"Cloud Logging
Feature
GA release: You can now use partitioned tables for logs exports to BigQuery. For details, go to Partitioned tables.
Cloud Trace
Feature
Integration of Stackdriver Trace with Virtual Private Cloud Service Controls is now beta. For more information, see VPC Service Controls documentation."
772,2019-12-16,Cloud Trace,https://cloud.google.com/trace/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Feature,"Cloud Logging
Feature
GA release: You can now use partitioned tables for logs exports to BigQuery. For details, go to Partitioned tables.
Cloud Trace
Feature
Integration of Stackdriver Trace with Virtual Private Cloud Service Controls is now beta. For more information, see VPC Service Controls documentation."
773,2019-12-13,Cloud Trace,https://cloud.google.com/trace/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Changed,"Cloud Logging
Changed
Google Kubernetes Engine (GKE) version 1.15, which is now generally available, drops support for GKE versions 1.12 and earlier. As a result, the beta version of Stackdriver Kubernetes Engine Monitoring is no longer supported. If your GKE clusters are running version 1.12 or earlier, then you must upgrade them as soon as possible.
Cloud Monitoring
Changed
Google Kubernetes Engine (GKE) version 1.15, which is now generally available, drops support for GKE versions 1.12 and earlier. As a result, the beta version of Stackdriver Kubernetes Engine Monitoring is no longer supported. If your GKE clusters are running version 1.12 or earlier, then you must upgrade them as soon as possible.
Cloud Profiler
Feature
Strackdriver Profiler supports Istio on Google Kubernetes Engine for
Go,
Java,
Python, and
Node.js
 services.  This feature is now in Beta.
Error Reporting
Changed
Error Reporting now infers the service name and version from the logEntry fields named k8s-pod/serving_knative_dev/service and k8s-pod/serving_knative_dev/revision for Knative Serving labels on Cloud Run on Google Kubernetes Engine. This replaces the current default value of gke_instances for service name."
774,2019-12-13,Cloud Build,https://cloud.google.com/cloud-build/docs/release-notes,https://cloud.google.com/feeds/cloudbuild-release-notes.xml,Feature,"Feature
Closing pull requests will now cancel running builds in pull requests associated with GitHub App triggers."
775,2019-12-13,Cloud Build,https://cloud.google.com/cloud-build/docs/release-notes,https://cloud.google.com/feeds/cloudbuild-release-notes.xml,Feature,"Feature
Closing pull requests will now cancel running builds in pull requests associated with GitHub App triggers."
776,2019-12-13,Cloud Profiler,https://cloud.google.com/profiler/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Changed,"Cloud Logging
Changed
Google Kubernetes Engine (GKE) version 1.15, which is now generally available, drops support for GKE versions 1.12 and earlier. As a result, the beta version of Stackdriver Kubernetes Engine Monitoring is no longer supported. If your GKE clusters are running version 1.12 or earlier, then you must upgrade them as soon as possible.
Cloud Monitoring
Changed
Google Kubernetes Engine (GKE) version 1.15, which is now generally available, drops support for GKE versions 1.12 and earlier. As a result, the beta version of Stackdriver Kubernetes Engine Monitoring is no longer supported. If your GKE clusters are running version 1.12 or earlier, then you must upgrade them as soon as possible.
Cloud Profiler
Feature
Strackdriver Profiler supports Istio on Google Kubernetes Engine for
Go,
Java,
Python, and
Node.js
 services.  This feature is now in Beta.
Error Reporting
Changed
Error Reporting now infers the service name and version from the logEntry fields named k8s-pod/serving_knative_dev/service and k8s-pod/serving_knative_dev/revision for Knative Serving labels on Cloud Run on Google Kubernetes Engine. This replaces the current default value of gke_instances for service name."
777,2019-12-13,Error Reporting,https://cloud.google.com/error-reporting/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Changed,"Cloud Logging
Changed
Google Kubernetes Engine (GKE) version 1.15, which is now generally available, drops support for GKE versions 1.12 and earlier. As a result, the beta version of Stackdriver Kubernetes Engine Monitoring is no longer supported. If your GKE clusters are running version 1.12 or earlier, then you must upgrade them as soon as possible.
Cloud Monitoring
Changed
Google Kubernetes Engine (GKE) version 1.15, which is now generally available, drops support for GKE versions 1.12 and earlier. As a result, the beta version of Stackdriver Kubernetes Engine Monitoring is no longer supported. If your GKE clusters are running version 1.12 or earlier, then you must upgrade them as soon as possible.
Cloud Profiler
Feature
Strackdriver Profiler supports Istio on Google Kubernetes Engine for
Go,
Java,
Python, and
Node.js
 services.  This feature is now in Beta.
Error Reporting
Changed
Error Reporting now infers the service name and version from the logEntry fields named k8s-pod/serving_knative_dev/service and k8s-pod/serving_knative_dev/revision for Knative Serving labels on Cloud Run on Google Kubernetes Engine. This replaces the current default value of gke_instances for service name."
778,2019-12-13,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,Feature,"Feature
Regional endpoints available for OCR
The Vision API now offers multi-regional support (us and eu) for the OCR feature.
Using a multi-region endpoint enables you to configure the Vision API to
store and perform machine learning (OCR) on your data in the United States or European Union."
779,2019-12-13,BigQuery,https://cloud.google.com/bigquery/docs/release-notes,https://cloud.google.com/feeds/bigquery-release-notes.xml,Feature,"Feature
BigQuery Reservations is now in beta in US and EU regions. BigQuery Reservations allows you to purchase BigQuery slots to take advantage of BigQuery flat-rate pricing and allocate slots for workload management."
780,2019-12-13,Cloud Monitoring,https://cloud.google.com/monitoring/docs/release-notes,https://cloud.google.com/feeds/stackdriver-release-notes.xml,Changed,"Cloud Logging
Changed
Google Kubernetes Engine (GKE) version 1.15, which is now generally available, drops support for GKE versions 1.12 and earlier. As a result, the beta version of Stackdriver Kubernetes Engine Monitoring is no longer supported. If your GKE clusters are running version 1.12 or earlier, then you must upgrade them as soon as possible.
Cloud Monitoring
Changed
Google Kubernetes Engine (GKE) version 1.15, which is now generally available, drops support for GKE versions 1.12 and earlier. As a result, the beta version of Stackdriver Kubernetes Engine Monitoring is no longer supported. If your GKE clusters are running version 1.12 or earlier, then you must upgrade them as soon as possible.
Cloud Profiler
Feature
Strackdriver Profiler supports Istio on Google Kubernetes Engine for
Go,
Java,
Python, and
Node.js
 services.  This feature is now in Beta.
Error Reporting
Changed
Error Reporting now infers the service name and version from the logEntry fields named k8s-pod/serving_knative_dev/service and k8s-pod/serving_knative_dev/revision for Knative Serving labels on Cloud Run on Google Kubernetes Engine. This replaces the current default value of gke_instances for service name."
